include,exclude_reason,source_types,texts,url,from_urls
no,outside-healthy-eating-scope,sidebar,Nutrition Education Lessons,https://www.heart.org/en/healthy-living/healthy-lifestyle/nutrition-education-lessons,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Quit Smoking/Tobacco/Vaping,https://www.heart.org/en/healthy-living/healthy-lifestyle/quit-smoking-tobacco,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Sleep,https://www.heart.org/en/healthy-living/healthy-lifestyle/sleep,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,inline,How to Establish a Wake-Up Routine for a Good Morning Every Morning,https://www.heart.org/en/healthy-living/healthy-lifestyle/sleep/how-to-establish-a-wakeup-routine-for-a-good-morning-every-morning,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/how-to-make-breakfast-a-healthy-habit
no,outside-healthy-eating-scope,inline|sidebar,Stress Management | stressed | manage your stress,https://www.heart.org/en/healthy-living/healthy-lifestyle/stress-management,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,inline,ways to manage stress,https://www.heart.org/en/healthy-living/healthy-lifestyle/stress-management/3-tips-to-manage-stress,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/alcohol-and-heart-health
no,outside-healthy-eating-scope,inline,Understanding How Stress Affects the Body,https://www.heart.org/en/healthy-living/healthy-lifestyle/stress-management/lower-stress-how-does-stress-affect-the-body,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/alcohol-and-heart-health
no,outside-healthy-eating-scope,inline,Spend Time in Nature to Reduce Stress and Anxiety,https://www.heart.org/en/healthy-living/healthy-lifestyle/stress-management/spend-time-in-nature-to-reduce-stress-and-anxiety,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/caffeine-and-heart-disease
no,outside-healthy-eating-scope,inline|sidebar,Healthy Living BEYOND Weight™ Study | Learn More and Sign Up | Healthy Living BEYOND Weight study,https://www.heart.org/en/healthy-living/healthy-living-beyond-weight-study,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,inline,View All Infographics,https://www.heart.org/en/healthy-living/healthy-living-infographics,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color
no,outside-healthy-eating-scope,inline,Terms and Conditions | Términos y Condiciones,https://www.heart.org/en/healthy-living/hfg-user-agreement,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/aha-cookbook-centennial-edition | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/aha-eat-less-salt-cookbook | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/instant-and-healthy-cookbook | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/fuel-your-body-right | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats/4-ways-to-get-good-fats-infographic
no,outside-healthy-eating-scope,global|sidebar,Our Impact,https://www.heart.org/en/impact-map,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,inline,Learn about our Nutrition Impact,https://www.heart.org/en/impact-map/list-view,https://www.heart.org/en/healthy-living/healthy-eating/nutrition-security
no,outside-healthy-eating-scope,global|sidebar,News and Stories | Latest Heart and Stroke News | Heart and Stroke News,https://www.heart.org/en/news,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,inline,We all need water for a healthy life – but how much?,https://www.heart.org/en/news/2018/07/11/we-all-need-water-for-a-healthy-life-but-how-much,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/its-great-to-hydrate-infographic
no,outside-healthy-eating-scope,inline,evidence,https://www.heart.org/en/news/2019/04/15/study-massive-health-gains-from-new-food-labels-with-sugar-details,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sugar/difference-between-sugar-free-and-no-added-sugar
no,outside-healthy-eating-scope,inline,A 2014 research study,https://www.heart.org/en/news/2019/10/25/choosing-foods-that-meet-heartcheck-certification-requirements-linked-to-better-diet-quality-study-f,https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods/heart-check-a-small-check-that-can-make-a-big-difference
no,outside-healthy-eating-scope,inline,Latin American meals while keeping authentic flavors,https://www.heart.org/en/news/2023/03/06/latin-dishes-can-be-heart-healthy-and-still-keep-authentic-flavors,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/5-heart-healthy-eating-habits
no,outside-healthy-eating-scope,sidebar,Podcast Network,https://www.heart.org/en/podcast-network,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,global,Suppliers & Providers,https://www.heart.org/en/procurement-services-department,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Professional Resources,https://www.heart.org/en/professional,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Data Science,https://www.heart.org/en/professional/datascience,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Educators | Educators and Parents,https://www.heart.org/en/professional/educator,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Kids Health Initiatives,https://www.heart.org/en/professional/educator/kids-health-initiatives,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,NFL PLAY 60,https://www.heart.org/en/professional/educator/nfl-play-60,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,School Programs,https://www.heart.org/en/professional/educator/school-programs,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Teaching Gardens,https://www.heart.org/en/professional/educator/teaching-gardens,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Million Hearts Collaboration® | Million Hearts Collaboration,https://www.heart.org/en/professional/million-hearts,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Quality Improvement,https://www.heart.org/en/professional/quality-improvement,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Get With The Guidelines®,https://www.heart.org/en/professional/quality-improvement/get-with-the-guidelines,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Healthcare Certification,https://www.heart.org/en/professional/quality-improvement/healthcare-certification,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Hemorrhagic Stroke Initiative,https://www.heart.org/en/professional/quality-improvement/hemorrhagic-stroke,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Mission: Lifeline®,https://www.heart.org/en/professional/quality-improvement/mission-lifeline,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Mitral Valve Reference Center Award,https://www.heart.org/en/professional/quality-improvement/mitral-valve-foundation,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Outpatient Quality Improvement,https://www.heart.org/en/professional/quality-improvement/outpatient,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Research and Publications,https://www.heart.org/en/professional/quality-improvement/quality-research-and-publications,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Rural Health Care Outcomes Accelerator,https://www.heart.org/en/professional/quality-improvement/rural-healthcare-outcomes-accelerator,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Target: Aortic Stenosis™,https://www.heart.org/en/professional/quality-improvement/target-aortic-stenosis,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Target: Heart Failure℠,https://www.heart.org/en/professional/quality-improvement/target-heart-failure,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Target: Stroke℠,https://www.heart.org/en/professional/quality-improvement/target-stroke,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,sidebar,Telehealth Resources,https://www.heart.org/en/professional/telehealth/telehealth-patient-resources,https://www.heart.org/en/healthy-living/healthy-eating | https://www.heart.org/en/healthy-living/healthy-eating/add-color | https://www.heart.org/en/healthy-living/healthy-eating/cooking-skills | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts | https://www.heart.org/en/healthy-living/healthy-eating/heart-check-foods | https://www.heart.org/en/healthy-living/healthy-eating/losing-weight | https://recipes.heart.org/en | https://www.heart.org/en/healthy-living/healthy-eating/together-tuesdays | https://recipes.heart.org
no,outside-healthy-eating-scope,inline,Air Fryer Crispy Unfried Chicken | Air Fryer Crispy (Un) Fried Chicken,https://www.heart.org/en/recipes/air-fryer-crispy-unfried-chicken,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart | https://www.heart.org/en/healthy-living/healthy-eating/healthy-food-facts
no,outside-healthy-eating-scope,inline,Almond Snack Mix,https://www.heart.org/en/recipes/almond-snack-mix,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats/4-ways-to-get-good-fats-infographic
no,outside-healthy-eating-scope,inline,Apple slices with low-sodium peanut butter,https://www.heart.org/en/recipes/apple-nachos,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/fuel-your-body-right
no,outside-healthy-eating-scope,inline,Asian Coleslaw,https://www.heart.org/en/recipes/asian-coleslaw,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium/sodium-can-be-sneaky-infographic
no,outside-healthy-eating-scope,inline,Asian Marinated Vegetable Salad with Citrus Vinaigrette,https://www.heart.org/en/recipes/asian-marinated-vegetable-salad-with-citrus-vinaigrette,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/fats/4-ways-to-get-good-fats-infographic
no,outside-healthy-eating-scope,inline,Avocado Coconut Smoothie,https://www.heart.org/en/recipes/avocado-and-coconut-refresher-smoothie,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/how-to-make-breakfast-a-healthy-habit
no,outside-healthy-eating-scope,inline,Baked Cajun Catfish with Collard Greens,https://www.heart.org/en/recipes/baked-cajun-catfish-and-easy-collard-greens,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium/sodium-can-be-sneaky-infographic
no,outside-healthy-eating-scope,inline,Baked Flautas with Mango Salsa,https://www.heart.org/en/recipes/baked-flautas-with-mango-salsa,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/5-heart-healthy-eating-habits
no,outside-healthy-eating-scope,inline,View Balsamic Glazed Fish recipe,https://www.heart.org/en/recipes/balsamic-glazed-fish,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/what-is-a-healthy-diet-recommended-serving-infographic
no,outside-healthy-eating-scope,inline,Banana Bread Smoothie,https://www.heart.org/en/recipes/banana-bread-smoothie,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/how-to-make-breakfast-a-healthy-habit
no,outside-healthy-eating-scope,inline,sliders,https://www.heart.org/en/recipes/beef-sliders-with-avocado-roasted-poblano-pepper-and-cotija-cheese,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/host-a-heart-healthy-gathering
no,outside-healthy-eating-scope,inline,Beef Stew with Fresh Mango,https://www.heart.org/en/recipes/beef-stew-with-fresh-mango,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/healthy-slow-cooker-cookbook
no,outside-healthy-eating-scope,inline,2 Breakfast Tostadas,https://www.heart.org/en/recipes/better-breakfast-pizza-with-avocado-and-eggs,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/sodium/sodium-can-be-sneaky-infographic
no,outside-healthy-eating-scope,inline,bean salad,https://www.heart.org/en/recipes/black-bean-salad-or-salsa,https://www.heart.org/en/healthy-living/healthy-eating/add-color/top-ten-tips-for-healthy-grilling-and-barbecuing
no,outside-healthy-eating-scope,inline,Black Beans and Rice | beans and rice,https://www.heart.org/en/recipes/black-beans-and-rice,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/5-heart-healthy-eating-habits | https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/the-benefits-of-beans-and-legumes
no,outside-healthy-eating-scope,inline,Blueberry Mango Smoothie,https://www.heart.org/en/recipes/blueberry-mango-smoothie,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/how-to-make-breakfast-a-healthy-habit
no,outside-healthy-eating-scope,inline,smoothie,https://www.heart.org/en/recipes/bluey-smoothie,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/how-can-i-eat-more-nutrient-dense-foods
no,outside-healthy-eating-scope,inline,Broiled Salmon with Olive Pesto,https://www.heart.org/en/recipes/broiled-salmon-with-olive-pesto---delicious-decisions,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/aha-cookbooks/healthy-fats-low-cholesterol-cookbook
no,outside-healthy-eating-scope,inline,Buffalo White Bean Hummus with Oven-Baked Sweet Potato Chips,https://www.heart.org/en/recipes/buffalo-white-bean-hummus-with-oven-baked-sweet-potato-chips,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/host-a-heart-healthy-gathering
no,outside-healthy-eating-scope,inline,Burger Soup,https://www.heart.org/en/recipes/burger-soup,https://www.heart.org/en/healthy-living/healthy-eating/eat-smart/nutrition-basics/host-a-heart-healthy-gathering
